,Name,main_category,sub_category,Image,link,ratings,no_of_ratings,discount_price,actual_price
1219,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81Gw9x84kdL._AC_UL800_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_6221?qid=1679134040&s=electronics&sr=1-6221,4.2,"34,286","₹16,999","₹25,999"
1220,"Arrow Birthday Gift Paper Bags, 28 cm x 20 cm x 7.5 cm (Pack of 10)Multicolor","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81gWFTlqnVL._AC_UL800_.jpg,https://www.amazon.in/Arrow-Birthday-Gift-Paper-Bags/dp/B01I22QF2E/ref=sr_1_6222?qid=1679134040&s=electronics&sr=1-6222,4.4,323,₹127,₹190
1221,"M.G.R.J® Tempered Glass Screen Protector for Realme Pad Mini (8.7"" inch)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61tu1JLiDoL._AC_UL800_.jpg,https://www.amazon.in/M-G-R-J%C2%AE-Tempered-Screen-Protector-Realme/dp/B09WWJZ89T/ref=sr_1_6223?qid=1679134040&s=electronics&sr=1-6223,4,16,₹230,"₹1,999"
1222,Epaal® Silicone Straps for Mi Band 6 / Mi Band 5 Rugged and Tough Bracelet Silicone Replacement Strap Compatible with Mi B...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41voP8U13bL._AC_UL800_.jpg,https://www.amazon.in/Epaal%C2%AE-Silicone-Straps-Bracelet-Replacement/dp/B08MV122KL/ref=sr_1_6224?qid=1679134040&s=electronics&sr=1-6224,4.1,"1,299",₹349,₹399
1223,"Redragon Shiva K512 RGB Backlit Membrane Wired Gaming Keyboard with Multimedia Keys, 6 Extra On-Board Macro Keys, Dedicate...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71w9I5LAUZL._AC_UL800_.jpg,https://www.amazon.in/Redragon-Multimedia-Mechanical-Dedicated-Detachable/dp/B082KR95Z4/ref=sr_1_6225?qid=1679134040&s=electronics&sr=1-6225,4.3,"8,769","₹1,999","₹2,590"
1224,"Vivo Y16 (Stellar Black, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61vBPptSghL._AC_UL800_.jpg,https://www.amazon.in/Vivo-Stellar-Storage-Additional-Exchange/dp/B07WHRS7L1/ref=sr_1_6226?qid=1679134040&s=electronics&sr=1-6226,3.9,105,"₹9,999","₹13,999"
1225,"ESR Clear Case Compatible with iPhone 14 Pro Max Case, Shockproof Thin Silicone Cover, TPU,Yellowing-Resistant Slim Transp...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71BHkQ2m5AL._AC_UL800_.jpg,https://www.amazon.in/ESR-iPhone-Pro-Max-Yellowing-Resistant/dp/B0B6RWP6FC/ref=sr_1_6227?qid=1679134040&s=electronics&sr=1-6227,4.2,"1,196",₹664,"₹1,899"
1226,OpenTech® Tempered Glass Screen Protector Compatible for Xiaomi Redmi 10 / Redmi 10C / Redmi 10 Power with Edge to Edge Co...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61rL0Mc9meL._AC_UL800_.jpg,https://www.amazon.in/Compatible-Redmi-10-10C-Installation/dp/B09YRYQX1G/ref=sr_1_6228?qid=1679134040&s=electronics&sr=1-6228,4.3,"4,103",₹299,₹999
1227,CEDO Redmi Note 11/Note11s (4G) Case Back Cover Shockproof Bumper Crystal Clear | 360 Degree Protection TPU+PC | Camera Pr...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61p27B+bv5L._AC_UL800_.jpg,https://www.amazon.in/CEDO-Redmi-Note-4G-Transparent/dp/B09VQ1NL1M/ref=sr_1_6229?qid=1679134040&s=electronics&sr=1-6229,3.8,289,₹229,₹999
1228,"Ambrane 30W USB Boosted Speed Dual Output Port Fast Charger with QC & PD Technology, Made in India, Multiple Layers of Pro...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51vNMkTB4WL._AC_UL800_.jpg,https://www.amazon.in/Ambrane-BoostedSpeedTM-Compatibility-RAAP-H33/dp/B09W5MP7GH/ref=sr_1_6230?qid=1679134040&s=electronics&sr=1-6230,3.9,272,"₹1,199","₹1,999"
1229,"Maxima Max Pro X4+ Rugged Bluetooth Calling Smart Watch 1.32"" Round Always on Premium Display with 360x360 px Resolution, ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61BEH3FZ9uL._AC_UL800_.jpg,https://www.amazon.in/Maxima-X4-Bluetooth-Resolution-Assitant/dp/B0BTH8QLB4/ref=sr_1_6231?qid=1679134040&s=electronics&sr=1-6231,3.8,59,"₹2,699","₹7,999"
1230,"ZEBRONICS Bluetooth 5.0 Keyboard for Mac, Windows, Android, Up to 3 Connections, Built-in Rechargeable Battery, Scissor sw...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/610qTW66BrL._AC_UL800_.jpg,https://www.amazon.in/ZEBRONICS-Bluetooth-Keyboard-Connections-Rechargeable/dp/B0BSNL2ZW6/ref=sr_1_6232?qid=1679134040&s=electronics&sr=1-6232,4.4,16,"₹2,299","₹3,499"
1231,KilTer By Life Like M10 TWS Bluetooth 5.1 Earphone Charging boxwireless Earbuds Stereo Sports Waterproof with Microphone T...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51VLvYyblzL._AC_UL800_.jpg,https://www.amazon.in/KilTer-Life-Like-M10-boxwireless/dp/B0BBVX73KY/ref=sr_1_6233?qid=1679134040&s=electronics&sr=1-6233,4.1,133,₹580,"₹1,999"
1232,"One Plus Type c to 3.5mm Audio Jack, 1-Plus Audio Jack Adapter, car Audio Connector USB Type c, Headphone Converter Cable ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51UwNc+HB-L._AC_UL800_.jpg,https://www.amazon.in/Adapter-Connector-Headphone-Converter-Splitter/dp/B0BN5N7S4B/ref=sr_1_6234?qid=1679134040&s=electronics&sr=1-6234,4.2,10,₹199,₹999
1233,Zitel Case with Screen Protector Compatible with Apple Watch Series 8/7 45mm Hard PC Cover with Built-in 9H Tempered Glass...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71d4BouMhqL._AC_UL800_.jpg,https://www.amazon.in/Zitel-Tempered-Protector-Compatible-40mm/dp/B07VNVGWB3/ref=sr_1_6235?qid=1679134040&s=electronics&sr=1-6235,3.8,"4,321",₹699,"₹1,999"
1234,TheGiftKart Back Cover for Redmi 9 Power (Poly Carbonate | Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61846P7wktL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Holder-Kickstand-Excellent-Protection/dp/B08RWTMT43/ref=sr_1_6236?qid=1679134040&s=electronics&sr=1-6236,4.3,"2,280",₹299,₹999
1235,"Ant Esports GM400W RGB Wireless Gaming Mouse, Stylish Mouse for Ultimate Gaming, Upto 3200 DPI, 6 Buttons Durable Switche...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51G1ibafAbL._AC_UL800_.jpg,https://www.amazon.in/Ant-Esports-Wireless-Ultimate-Switches/dp/B0BBQW5LF5/ref=sr_1_6237?qid=1679134040&s=electronics&sr=1-6237,4.2,"7,667",₹490.98,"₹1,999"
1236,"Hoss® USB Type C Female to USB Male Adapter - USB C to USB A Connector, Works with Laptops,Chargers,and More Devices with ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61o24DzRDoS._AC_UL800_.jpg,https://www.amazon.in/HOSS%C2%AE-Type-Female-Male-Adapter/dp/B0848F1Z6F/ref=sr_1_6238?qid=1679134040&s=electronics&sr=1-6238,4.2,"3,609",₹398,₹499
1237,Spigen Tough Armor Magfit Back Cover Case Compatible with MagSafe Designed for iPhone 14 Pro Max (TPU + Poly Carbonate | B...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61AZgR0XzuL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Compatible-MagSafe-Designed-Carbonate/dp/B0B1NTJJJX/ref=sr_1_6239?qid=1679134040&s=electronics&sr=1-6239,4.6,"1,362","₹2,499","₹3,999"
1238,"HP Ink Tank 316 All-in-one Colour Printer with Upto 7500 Black and 8000 Colour Pages Included in The Box - Print, Scan & C...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/6166FC8EVOL._AC_UL800_.jpg,https://www.amazon.in/HP-Ink-Tank-316-Printer/dp/B08C3J8F4M/ref=sr_1_6240?qid=1679134040&s=electronics&sr=1-6240,4.1,"4,503","₹10,899","₹13,199"
1239,"Mi Tv Remote Suitable for Mi TV 4A (32""/43"")","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41ZtaM2C3jL._AC_UL800_.jpg,https://www.amazon.in/Mi-Tv-Remote-Suitable-TV/dp/B0BPHJBLP4/ref=sr_1_6241_mod_primary_new?qid=1679134040&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6241,,,₹200,₹250
1240,DronaIndia Tambourine Hand Percussion Musical Instrument,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61mSwYLreVL._AC_UL800_.jpg,https://www.amazon.in/DronaIndia-Tambourine-Percussion-Musical-Instrument/dp/B00W7F12K8/ref=sr_1_6242?qid=1679134040&s=electronics&sr=1-6242,3.6,"1,700",₹224,₹499
1241,ALLIMITY BN59-01259E Remote fit for Samsung 4K Curved Smart TV K5570 UA32K5570AULXL UA32K5570AUMXL UA40K5570AULXL UA40K557...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51bQITtnb-L._AC_UL800_.jpg,https://www.amazon.in/UA32K5570AULXL-UA32K5570AUMXL-UA40K5570AULXL-UA40K5570AUMXL-UA43K5570AUMXL/dp/B0839J3RKD/ref=sr_1_6242_mod_primary_new?qid=1679134041&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6242,4,688,₹299,₹699
1242,"OREI Canada to India Converter Plug, USA, UK to India Adapter Plug - Type D Travel Adapter - 2 in 1 USA to India Adapter P...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51BPaZLN+fL._AC_UL800_.jpg,https://www.amazon.in/World-China-India-Travel-Adapter/dp/B0829WG5P5/ref=sr_1_6243?qid=1679134041&s=electronics&sr=1-6243,4.3,"11,400",₹548,₹999
1243,TheGiftKart Back Cover for Redmi 9 / Redmi 9 Activ/Poco C31 (Poly Carbonate | Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61JoWJRd+EL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Polycarbonate-Kickstand-Excellent-Protection/dp/B08LH9X45R/ref=sr_1_6244?qid=1679134041&s=electronics&sr=1-6244,4.3,"1,185",₹349,₹999
1244,"Samsung 980 1TB Up to 3,500 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V1T0)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71y8ZxXgVOL._AC_UL800_.jpg,https://www.amazon.in/Samsung-Internal-Solid-State-MZ-V8V1T0/dp/B08TJ2649W/ref=sr_1_6245?qid=1679134041&s=electronics&sr=1-6245,4.6,"15,817","₹7,824","₹16,199"
1245,Amazon Brand - Solimo Back Cover Case for Motorola One Power | Compatible for Motorola One Power Back Cover Case | 360 Deg...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/815RnfP+ivL._AC_UL800_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Motorola/dp/B089B23W2G/ref=sr_1_6246?qid=1679134041&s=electronics&sr=1-6246,4.2,345,₹139,₹299
1246,Hawk Proaudio SXFG010 Gold Series XLR Male to Female With Cable Tie for Speaker - 3 Meter (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61B5VrwsGcL._AC_UL800_.jpg,https://www.amazon.in/HAWK-PROAUDIO-Gold-Male-Female/dp/B07D4JBCSY/ref=sr_1_6247?qid=1679134041&s=electronics&sr=1-6247,4.4,"1,411",₹769,"₹1,065"
1247,AmazonBasics Extended Gaming Mouse Pad Desk Mat for Computer Laptop| Stitched Embroidery Edges| Non-Slip Rubber Base | Key...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61K5Jhwf8HL._AC_UL800_.jpg,https://www.amazon.in/Extended-Computer-Stitched-Embroidery-Non-Slip/dp/B09SPQGSCJ/ref=sr_1_6248?qid=1679134041&s=electronics&sr=1-6248,4.5,302,₹379,"₹1,099"
1248,"CROSSVOLT Metal USB OTG Adapter Compatible with i-OS 13 and Later, USB Female Support Connect USB Drive, for iPhone 12Pro ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/513RtxlrBAL._AC_UL800_.jpg,https://www.amazon.in/CROSSVOLT-Adapter-Compatible-Support-Connect/dp/B091TVRCY8/ref=sr_1_6249?qid=1679134041&s=electronics&sr=1-6249,3.7,439,₹399,₹999
1249,"KHR® Silicone Protective Case Cover Compatible for Oppo Enco Buds 2 Full Protection Soft Silicone Case Cover with Hook, Black","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/21rFCpuzSZL._AC_UL800_.jpg,https://www.amazon.in/Protective-Compatible-Enco-Buds-Protection/dp/B0BCQS22VL/ref=sr_1_6250?qid=1679134041&s=electronics&sr=1-6250,3.6,130,₹299,₹599
1250,"IFB 7 Kg 5 Star Front Load Washing Machine 2X Power Steam (NEO DIVA BXS 7010, White & Black, In-built Heater, 4 years Comp...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61LHiOQzZeL._AC_UL800_.jpg,https://www.amazon.in/IFB-NEO-DIVA-BXS-7010/dp/B0B38Q299B/ref=sr_1_6251?qid=1679134041&s=electronics&sr=1-6251,4.3,"1,885","₹31,290","₹35,490"
1251,Amozo Ultra Hybrid Clear Transparent Drop Protection Back Cover Case for Samsung Galaxy S23 5G (Polycarbonate | Transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61qfcTwT6ML._AC_UL800_.jpg,https://www.amazon.in/Amozo-Case-Samsung-Galaxy-S23/dp/B0BTLL44NH/ref=sr_1_6252?qid=1679134041&s=electronics&sr=1-6252,4.7,8,₹299,"₹1,499"
1252,Luxor 1852 Chisel Highlighter - Assorted Colors - Set of 5,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/713SS0CDjPL._AC_UL800_.jpg,https://www.amazon.in/Luxor-1852-Highlighter-Assorted-Colors/dp/B07XBK6TL4/ref=sr_1_6253?qid=1679134041&s=electronics&sr=1-6253,4.3,736,₹113,₹125
1253,"Turron Both sides Ruled Index Flash Cards Tray - 200 GSM, 150 Cards, 3x5 inch, White - with Free Binder Rings for Short No...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/91KQllQbaRL._AC_UL800_.jpg,https://www.amazon.in/Turron-Binder-Sheets-Interview-Preparation/dp/B083R22MF2/ref=sr_1_6254?qid=1679134041&s=electronics&sr=1-6254,4.4,"2,124",₹329,₹475
1254,Doubledicestore Tempered Glass Screen Protector Compatible for Redmi Note 11/Note 11s with Edge to Edge Coverage and Easy ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/616AQe1-gjL._AC_UL800_.jpg,https://www.amazon.in/Doubledicestore-Tempered-Protector-Compatible-Installation/dp/B09S419ZJ7/ref=sr_1_6255?qid=1679134041&s=electronics&sr=1-6255,4.1,"5,774",₹149,₹999
1255,LOHAYA LED LCD TV HD Remote Compatible for TCL Android Smart LED LCD HD 4k Ultra with Netflix Function Model No:- RC802V F...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51piUA0fsCL._AC_UL800_.jpg,https://www.amazon.in/LOHAYA-Compatible-Android-Netflix-Function/dp/B08SJZ9YJ6/ref=sr_1_6256?qid=1679134041&s=electronics&sr=1-6256,3.2,294,₹284.05,₹899
1256,"ZEBRONICS Zeb-Reaper 2.4GHz Wireless Gaming Mouse with USB Nano Receiver, 500Hz Polling Rate, 4000 DPI, 7 Buttons with Rap...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61xcTBpZ9WL._AC_UL800_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Reaper-Wireless-Receiver-Polling/dp/B0995MNLJX/ref=sr_1_6257?qid=1679134041&s=electronics&sr=1-6257,4,602,"₹1,329","₹3,999"
1257,Amazon Brand - Solimo Soft and Flexible Back Cover for Samsung Galaxy A51 (Transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51CXI08tRkL._AC_UL800_.jpg,https://www.amazon.in/Amazon-Brand-Flexible-Samsung-Transparent/dp/B0856237NG/ref=sr_1_6258?qid=1679134041&s=electronics&sr=1-6258,3.6,102,₹139,₹299
1258,"TP-Link Tapo C225 4MP 2K QHD 1440p Pan/Tilt WiFi SecuritySmart AI Camera, Indoor CCTV, Starlight Sensor, Night Vision, Ale...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41x3qELQ9AL._AC_UL800_.jpg,https://www.amazon.in/TP-Link-SecuritySmart-Starlight-Compatibility-Required/dp/B0BN4BQ1DM/ref=sr_1_6259?qid=1679134041&s=electronics&sr=1-6259,4.2,"99,243","₹4,999","₹5,999"
1259,"RJ11 Telephone Line Wire Patch Cable Compatible for Landline, Telephone (Black) (5 Meters)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/414BtT8dvlL._AC_UL800_.jpg,https://www.amazon.in/Telephone-Patch-Compatible-Landline-Meters/dp/B08JX6DHCL/ref=sr_1_6260_mod_primary_new?qid=1679134041&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6260,4,244,₹65,₹299
1260,"DOMS Smart Stationery Kit (10 pcs in KIT) with Transparent Zipper Bag, Multicolour (DTL06557)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61mxonFNhRL._AC_UL800_.jpg,https://www.amazon.in/Doms-Smart-Stationery-Transparent-Zipper/dp/B07KQBN4CJ/ref=sr_1_6261?qid=1679134041&s=electronics&sr=1-6261,4.4,893,₹489,₹500
1261,Spigen AlignMaster Tempered Glass Screen Guard Protector for Galaxy S21 FE 5G - 2 Pack,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71aXC-SPQxL._AC_UL800_.jpg,https://www.amazon.in/Spigen-AlignMaster-Tempered-Screen-Protector/dp/B09C7LZQS7/ref=sr_1_6262?qid=1679134041&s=electronics&sr=1-6262,4.1,"1,242","₹1,199","₹2,899"
1262,OneAssist 3Yrs Total Protection Plan for TV (Price Range 25001-30000)-Digital Delivery in 2 Hours,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51AmHkJhUbL._AC_UL800_.jpg,https://www.amazon.in/OneAssist-Protection-25001-30000-Digital-Delivery/dp/B0BSNRD7B8/ref=sr_1_6263?qid=1679134041&s=electronics&sr=1-6263,5,1,"₹2,097","₹4,194"
1263,CP PLUS 1MP Full HD IR Bullet Camera | 1/4.5'' 1MP PS CMOS Image Sensor| Max 30fps@720P | 3.6 mm Fixed Lens | IR Range of ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61j9ajPmMVL._AC_UL800_.jpg,https://www.amazon.in/CP-PLUS-Bullet-Camera-Sensor/dp/B0BRPT24YZ/ref=sr_1_6264?qid=1679134041&s=electronics&sr=1-6264,5,3,₹899,"₹2,300"
1264,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Wat...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71b0Q6JMfXL._AC_UL800_.jpg,https://www.amazon.in/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_6265?qid=1679134041&s=electronics&sr=1-6265,4.2,"3,767",₹619,"₹1,790"
1265,Shreyans (SRS58B) Thermal Receipt Printer (Bluetooth Printer),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61cBTtM1ewL._AC_UL800_.jpg,https://www.amazon.in/Shreyans-Thermal-Receipt-Printer-Bluetooth/dp/B08NXTFY52/ref=sr_1_6267?qid=1679134043&s=electronics&sr=1-6267,3.9,112,"₹2,299","₹3,999"
1266,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/818CazXiKHL._AC_UL800_.jpg,https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMCY3K4/ref=sr_1_6268?qid=1679134043&s=electronics&sr=1-6268,4.3,"6,730",₹499,₹999
1267,"Spigen Screen Protector for Galaxy S22 Ultra (Transparent) Edge To Edge Full Screen Coverage , Pack Of 2","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61oOO6x+BJL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Screen-Protector-Transparent-Coverage/dp/B09M5TTRQ9/ref=sr_1_6269?qid=1679134043&s=electronics&sr=1-6269,3.3,"3,942","₹1,199","₹2,499"
1268,"SanDisk Ultra Dual Drive Go 32GB USB 3.0 Type C PenDrive for Mobile (Mint Green, 5Y)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/711yF6vrfFS._AC_UL800_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-PenDrive-Mobile/dp/B097PH54DQ/ref=sr_1_6270?qid=1679134043&s=electronics&sr=1-6270,4.3,"55,257",₹579,"₹1,050"
1269,Pikkme Samsung Galaxy A21s Back Cover Soft Matte Liquid Silicone TPU | Camera Protection | Shockproof Slim Back Case for S...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51ToiedL2mL._AC_UL800_.jpg,https://www.amazon.in/Pikkme-Samsung-Silicone-Protection-Shockproof/dp/B0BMWZ8FNR/ref=sr_1_6271?qid=1679134043&s=electronics&sr=1-6271,4,35,₹199,₹999
1270,"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dua...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51BPFZq3QtL._AC_UL800_.jpg,https://www.amazon.in/boAt-Rockerz-330-Pro-Bluetooth/dp/B09LHZ4DX4/ref=sr_1_6272?qid=1679134043&s=electronics&sr=1-6272,4.1,"114,951","₹1,599","₹2,990"
1271,"Gaiatop Mini Portable Fan, Powerful Hand Fan Table Fan Personal Small Desk Fan with Base, Cute Design 3 Speed Dual Motors ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41oVSeili3L._AC_UL800_.jpg,https://www.amazon.in/Gaiatop-Portable-Powerful-Lightweight-Rechargeable/dp/B09XM4BTHH/ref=sr_1_6273?qid=1679134043&s=electronics&sr=1-6273,4.5,858,₹809,"₹1,299"
1272,"mobistyle Liquid Silicone Case for iPhone 13 Case, Individual Protection for Each Lens Shockproof Rubber Full Body Thicken...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61rsnHNDQ2L._AC_UL800_.jpg,https://www.amazon.in/13-Individual-Protection-Shockproof-Compatible/dp/B09MZ8SNPR/ref=sr_1_6274?qid=1679134043&s=electronics&sr=1-6274,3.8,991,₹299,₹999
1273,"VAGMI 6 IN 1 Plastic Military Pen with Compass, Torch, Tools, Phone Stand And Stylus for Smartphones , Multicolour.","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/31ygQo4H42S._AC_UL800_.jpg,https://www.amazon.in/VAGMI-Military-Compass-Torch-Stylus/dp/B08HCXY994/ref=sr_1_6275?qid=1679134043&s=electronics&sr=1-6275,3.6,"1,361",₹198,₹869
1274,"LF KIA Sonet HTK + | HTX, Car Accessories Navigation or Music System (Stereo) Touch Screen Guard 8inch (Company Fitted) - ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/411GvTCaQzL._AC_UL800_.jpg,https://www.amazon.in/LF-Sonet-Accessories-Navigation-Company/dp/B08X7B8BM5/ref=sr_1_6276?qid=1679134043&s=electronics&sr=1-6276,4.1,"1,843",₹299,₹999
